Category,Project,Snapshots,TDR_Bugs,TDR_Smells,Overral_debts,KLOC
Experimentation,Qlab,2160,0.0,0.5152754390185229,0.023094489020953235,20.785
Experimentation,Qlab,2250,0.0,0.5152754390185229,0.022103803257576382,20.785
Experimentation,Qlab,2340,0.6783085582335113,0.3593592148939241,0.04268590731795163,20.787
Experimentation,artiq,0,0.0,9.642857142857144,9.642857142857144,0.028
Experimentation,artiq,90,1.0331191494552279,8.869455385353914,9.901483646836185,254.143
Experimentation,artiq,180,0.0,0.0,0.0,254.143
Experimentation,artiq,270,0.0,0.0,0.0,254.143
Experimentation,artiq,360,0.0,0.0,0.0,254.143
Experimentation,artiq,450,0.0,0.0,0.0,254.143
Experimentation,artiq,540,0.0,0.0,0.0,254.143
Experimentation,artiq,630,0.0,0.0,0.0,254.143
Experimentation,artiq,720,0.0,0.0,0.0,254.143
Experimentation,artiq,810,0.0,0.0,0.0,254.143
Experimentation,artiq,900,0.12424095601523572,0.5627446889024852,0.07558154012805868,282.757
Experimentation,artiq,990,0.12499825079413945,0.5979135472495487,0.07235506926674314,285.844
Experimentation,artiq,1080,0.1273920648390281,0.6153473148260395,0.06819242066875256,288.715
Experimentation,artiq,1170,0.13004842922502943,1.1777465823245343,0.11089399717810094,291.353
Experimentation,artiq,1260,0.12964483678916033,1.269246561281051,0.10966020464325833,292.26
Experimentation,artiq,1350,0.12649155040481333,1.2779381776333056,0.10368115808097444,297.174
Experimentation,artiq,1440,0.12980812270597714,1.316383675012185,0.10080154526779073,301.599
Experimentation,artiq,1530,0.000994434481684174,0.7932603860394658,0.051766199378831534,301.679
Experimentation,artiq,1620,0.0,0.0,0.0,301.679
Experimentation,artiq,1710,0.0,0.0,0.0,301.679
Experimentation,artiq,1800,0.0,0.0,0.0,301.679
Experimentation,artiq,1890,0.0,0.0,0.0,301.679
Experimentation,artiq,1980,0.0,0.0,0.0,301.679
Experimentation,artiq,2070,0.0,0.0,0.0,301.679
Experimentation,artiq,2160,0.0,0.0,0.0,301.679
Experimentation,artiq,2250,0.0,0.0,0.0,301.679
Experimentation,pyrpl,0,0.0,0.0,0.0,0.001
Experimentation,pyrpl,90,0.7096044132208025,3.639021170257909,4.348557238951405,63.627
Experimentation,pyrpl,180,0.1454028788442131,1.3958676369044458,0.8354206253238902,75.308
Experimentation,pyrpl,270,7.212673693539708,1.4297470958756686,3.5047814646043256,94.779
Experimentation,pyrpl,360,1.434461259992961,0.6136055105837398,0.6113278905030616,99.445
Experimentation,pyrpl,450,0.11762635299639201,0.6761315303159191,0.18643511171638347,102.273
Experimentation,pyrpl,540,0.15912250888305268,0.5811318811473299,0.1562650037050659,116.514
Experimentation,pyrpl,630,0.1591088531118053,0.5666643781538567,0.126512593665245,116.524
Experimentation,pyrpl,720,0.15909656492152438,0.5666206139033578,0.10773193512389745,116.533
Experimentation,pyrpl,810,0.15909656492152438,0.5666206139033578,0.09380646606850301,116.533
Experimentation,pyrpl,900,0.15909656492152438,0.5666206139033578,0.08306894417869105,116.533
Experimentation,pyrpl,990,0.15909519968421232,0.5666157516261349,0.07453701908331012,116.534
Experimentation,qupulse,0,0.0,0.0,0.0,0.001
Experimentation,qupulse,90,0.792295833529685,3.5185771123513057,4.310843925032313,148.543
Experimentation,qupulse,180,0.1427009101813307,0.5143582868835108,0.3507312786391312,170.076
Experimentation,qupulse,270,0.07397891887552044,0.1856354731783408,0.09182667537535955,174.374
Experimentation,qupulse,360,0.07397891887552044,0.1856354731783408,0.06783363901175964,174.374
Experimentation,qupulse,450,0.07617906359667893,0.18043310793460585,0.0533696964086716,175.245
Experimentation,qupulse,540,0.09457433031149887,0.1705746029582169,0.04582468230478126,176.052
Experimentation,qupulse,630,0.04643231013406274,0.24921487184682403,0.04390881210488965,177.678
Experimentation,qupulse,720,0.040162658768010444,0.24582894054253057,0.03727062969699349,179.271
Experimentation,qupulse,810,0.015029390808692554,0.1858634663341646,0.02320509341834366,179.648
Experimentation,qupulse,900,0.02154220061864781,0.18460008837825895,0.02149395669647331,181.04
Experimentation,qupulse,990,0.02635899857771237,0.18846683983064344,0.020391961438759217,182.101
Experimentation,qupulse,1080,0.04295350242532133,0.20790801744271506,0.021921040488275954,183.687
Experimentation,qupulse,1170,0.05235024520373472,0.27890044427506944,0.028702820228058375,199.426
Experimentation,qupulse,1260,0.0613561427820519,0.26993835714627035,0.027612867046414948,209.27
Experimentation,qupulse,1350,0.06112451978692107,0.2754887819368475,0.025988211767723972,210.063
Experimentation,qupulse,1440,0.061017625730049284,0.28042446217524986,0.0245114762151688,210.431
Experimentation,qupulse,1530,0.06071323870137976,0.2892390040002648,0.023549319293895886,211.486
Experimentation,qupulse,1620,0.06623385754798791,0.313731923969344,0.02415302757574936,213.335
Experimentation,qupulse,1710,0.10743374453401137,0.2770365610025287,0.023120623226256694,214.737
Experimentation,qupulse,1800,0.10733427624967432,0.2788737112442774,0.021926823946701517,214.936
Experimentation,QuantumInformation.jl,0,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,90,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,180,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,270,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,360,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,450,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,540,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,630,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,720,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,810,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,900,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,990,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,1080,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,1170,0.0,0.0,0.0,0.001
Experimentation,QuantumInformation.jl,1260,0.0,0.0,0.0,0.001
