Category,Project,Snapshots,TDR_Bugs,TDR_Smells,Overral_debts,KLOC
Quantum-Chemistry,P6,2160,0,0,0,256.615
Quantum-Chemistry,P6,2250,0,0,0,256.615
Quantum-Chemistry,P7,0,0,0,0,0.001
Quantum-Chemistry,P7,90,0.310270381,3.208491827,3.518726033,97.27
Quantum-Chemistry,P7,180,0,0.206216923,0.103825834,98.634
Quantum-Chemistry,P7,270,0,0.209021671,0.070722695,100.181
Quantum-Chemistry,P7,360,0.057004664,0.230609777,0.074871093,104.202
Quantum-Chemistry,P7,450,0.005652858,0.262292611,0.056157921,106.141
Quantum-Chemistry,P7,540,0.01362237,0.398318091,0.07357163,110.113
Quantum-Chemistry,P7,630,0.021291885,0.311127671,0.051380781,112.719
Quantum-Chemistry,P7,720,0.030445004,0.62285405,0.09114969,118.246
Quantum-Chemistry,P7,810,0.039222736,0.61849352,0.08298922,122.378
Quantum-Chemistry,P7,900,0.071542473,0.700555963,0.096916157,139.218
Quantum-Chemistry,P7,990,0.069017747,0.708182104,0.087089003,139.964
Quantum-Chemistry,P7,1080,0.068878479,0.714453785,0.079074997,140.247
Quantum-Chemistry,P8,0,0,0,0,0.001
Quantum-Chemistry,P8,90,0,0,0,0.001
Quantum-Chemistry,P8,180,0,0,0,0.001
Quantum-Chemistry,P8,270,0,0,0,0.001
Quantum-Chemistry,P8,360,0,0,0,0.001
Quantum-Chemistry,P8,450,0,0,0,0.001
Quantum-Chemistry,P8,540,0,0,0,0.001
Quantum-Chemistry,P8,630,0.399120777,19.35909301,19.74222633,8.644
Quantum-Chemistry,P8,720,0,2.636023517,1.369543486,9.355
Quantum-Chemistry,P8,810,0,0.317724016,0.110721135,9.631
Quantum-Chemistry,P8,900,0,0,0,9.631
Quantum-Chemistry,P8,990,0,0,0,9.631
Quantum-Chemistry,P8,1080,0,0,0,9.631
Quantum-Chemistry,P8,1170,0,0,0,9.631
Quantum-Chemistry,P8,1260,0,0,0,9.631
Quantum-Chemistry,P8,1350,0,0,0,9.631
Quantum-Chemistry,P8,1440,0,0,0,9.631
Quantum-Chemistry,P8,1530,0,0,0,9.631
Quantum-Chemistry,P8,1620,0,0,0,9.631
Quantum-Chemistry,P8,1710,0,0,0,9.631
Quantum-Chemistry,P8,1800,0,0,0,9.631
Quantum-Chemistry,P8,1890,0,0,0,9.631
Quantum-Chemistry,P8,1980,0,0,0,9.631
Quantum-Chemistry,P8,2070,0,0,0,9.631
Quantum-Chemistry,P8,2160,0,0,0,9.631
Quantum-Chemistry,P8,2250,0,0,0,9.631
Quantum-Chemistry,P8,2340,0,0,0,9.631
Quantum-Chemistry,P8,2430,0,0,0,9.631
Quantum-Chemistry,P8,2520,0,0,0,9.631
Quantum-Chemistry,P8,2610,0,0,0,9.631
Quantum-Chemistry,P8,2700,0,0,0,9.631
Quantum-Chemistry,P8,2790,0,0,0,9.631
Quantum-Chemistry,P8,2880,0,0,0,9.631
Quantum-Chemistry,P8,2970,0,0,0,9.631
Quantum-Chemistry,P8,3060,0,0,0,9.631
Quantum-Chemistry,P8,3150,0,0,0,9.631
Quantum-Chemistry,P8,3240,0,0,0,9.631
Quantum-Chemistry,P8,3330,0,0,0,9.631
Quantum-Chemistry,P8,3420,0,0,0,9.631
Quantum-Chemistry,P8,3510,0,0,0,9.631
Quantum-Chemistry,P8,3600,0,0,0,9.631
Quantum-Chemistry,P8,3690,0,0,0,9.631
Quantum-Chemistry,P8,3780,0,0,0,9.631
Quantum-Chemistry,P8,3870,0,0,0,9.631
Quantum-Chemistry,P8,3960,0,0,0,9.631
Quantum-Chemistry,P8,4050,0,0,0,9.631
Quantum-Chemistry,P8,4140,0,0,0,9.631
Quantum-Chemistry,P8,4230,0,0,0,9.631
Quantum-Chemistry,P8,4320,0,0,0,9.631
Quantum-Chemistry,P8,4410,0,0,0,9.631
Quantum-Chemistry,P8,4500,0,0,0,9.631
Quantum-Chemistry,P8,4590,0,0,0,9.631
Quantum-Chemistry,P8,4680,0,0,0,9.631
Quantum-Chemistry,P8,4770,0,0,0,9.631
Quantum-Chemistry,P8,4860,0,0,0,9.631
Quantum-Chemistry,P8,4950,0,0,0,9.631
Quantum-Chemistry,P8,5040,0,0,0,9.631
Quantum-Chemistry,P8,5130,0,0,0,9.631
Quantum-Chemistry,P8,5220,0,0,0,9.631
Quantum-Chemistry,P8,5310,0,0,0,9.631
Quantum-Chemistry,P8,5400,0,0,0,9.631
Quantum-Chemistry,P8,5490,0,0,0,9.631
Quantum-Chemistry,P8,5580,0,0,0,9.631
Quantum-Chemistry,P8,5670,0,0,0,9.631
Quantum-Chemistry,P8,5760,0,0,0,9.631
Quantum-Chemistry,P8,5850,0,0,0,9.631
Quantum-Chemistry,P8,5940,0,0,0,9.631
Quantum-Chemistry,P8,6030,0,0,0,9.631
Quantum-Chemistry,P8,6120,0,0,0,9.631
Quantum-Chemistry,P8,6210,0,0,0,9.631
Quantum-Chemistry,P8,6300,0,0,0,9.631
Quantum-Chemistry,P8,6390,0,0,0,9.631
Quantum-Chemistry,P8,6480,0,0,0,9.631
Quantum-Chemistry,P8,6570,0.014759421,1.269310243,0.020246589,10.163
Quantum-Chemistry,P8,6660,0.27807591,1.290857645,0.024557042,10.249
Quantum-Chemistry,P8,6750,0.013882462,1.224433133,0.020101952,10.805
Quantum-Chemistry,P8,6840,0.013882462,1.224433133,0.019780844,10.805
Quantum-Chemistry,P8,6930,0.013882462,1.224433133,0.019469833,10.805
Quantum-Chemistry,P8,7020,0,3.734274994,0.072430473,13.593
Quantum-Chemistry,P8,7110,0,3.734274994,0.071052333,13.593
Quantum-Chemistry,P8,7200,0,0,0,13.593
Quantum-Chemistry,P8,7290,0,0.313734094,0.005784244,13.674
Quantum-Chemistry,P8,7380,0,0.313734094,0.005679531,13.674
Quantum-Chemistry,P8,7470,0,0.313734094,0.005578543,13.674
Quantum-Chemistry,P8,7560,0,0.313734094,0.005481083,13.674
Quantum-Chemistry,P8,7650,0,0.313734094,0.00538697,13.674
Quantum-Chemistry,P8,7740,0,0.010945709,0.000185169,13.704
Quantum-Chemistry,P8,7830,0,0.074095598,0.00123811,13.766
Quantum-Chemistry,P8,7920,0,0.074095598,0.001217762,13.766
Quantum-Chemistry,P8,8010,0,0.074095598,0.001198072,13.766
Quantum-Chemistry,P8,8100,0,0.074095598,0.001179008,13.766
Quantum-Chemistry,P8,8190,0,0.074095598,0.001160542,13.766
Quantum-Chemistry,P8,8280,0,0.074095598,0.001142645,13.766
Cryptography,P1,0,0,0,0,0.001
Cryptography,P1,90,0,18.42391304,18.32432432,0.184
Cryptography,P1,180,0,9.237057221,6.141304348,0.367
Cryptography,P1,270,0,9.715909091,3.783185841,0.352
Cryptography,P1,360,0,0,0,0.352
Cryptography,P1,450,0,0,0,0.352
Cryptography,P1,540,0,0,0,0.352
Cryptography,P1,630,0,0,0,0.352
Cryptography,P1,720,0,0,0,0.352
Cryptography,P2,0,0,0,0,0.001
Cryptography,P2,90,0.602924684,7.367006806,7.969842997,90.061
Cryptography,P2,180,0.02608242,0.682381325,0.35803337,92.016
Cryptography,P2,270,0.106167358,0.657915903,0.258783192,93.249
Cryptography,P2,360,0.019484674,0.685453382,0.192134431,103.158
Cryptography,P2,450,0.107840996,0.325980124,0.097610618,109.884
Cryptography,P2,540,0.112474523,0.658995026,0.151383485,119.227
Cryptography,P2,630,0.107023465,0.909819704,0.173199424,124.739
Cryptography,P2,720,0.105786146,1.077116912,0.173877999,126.198
Cryptography,P2,810,0.105661393,1.096741513,0.154252295,126.347
Cryptography,P2,900,0.105620431,1.115066932,0.138840396,126.396
Cryptography,P2,990,0.105617924,1.115040467,0.124661159,126.399
Cryptography,P2,1080,0.102505182,1.223303596,0.128789741,133.164
Cryptography,P2,1170,0.100153794,1.238080948,0.118593157,133.295
Cryptography,P3,0,0,0,0,0.001
Cryptography,P3,90,0,0,0,0.001
Cryptography,P3,180,0,0,0,0.001
Cryptography,P3,270,0,0,0,0.001
Cryptography,P3,360,0,0,0,0.001
Cryptography,P3,450,0,0,0,0.001
Cryptography,P3,540,0,0,0,0.001
Cryptography,P3,630,0,0,0,0.001
Cryptography,P3,720,0,0,0,0.001
Cryptography,P3,810,0,0,0,0.001
Cryptography,P3,900,0,0,0,0.001
Cryptography,P3,990,0,0,0,0.001
Cryptography,P3,1080,0,0,0,0.001
Cryptography,P3,1170,0,0,0,0.001
Cryptography,P3,1260,0,0,0,0.001
Cryptography,P3,1350,0,0,0,0.001
Cryptography,P3,1440,0,0,0,0.001
Cryptography,P3,1530,0,0,0,0.001
Cryptography,P3,1620,0,0,0,0.001
Cryptography,P4,0,0,0,0,0.001
Cryptography,P4,90,0,0,0,0.001
Cryptography,P4,180,0,0,0,0.001
Cryptography,P4,270,0,0,0,0.001
Cryptography,P4,360,0,0,0,0.001
Cryptography,P4,450,0,0,0,0.001
Cryptography,P4,540,0,0,0,0.001
Cryptography,P4,630,0,0,0,0.001
Cryptography,P4,720,0,0,0,0.001
Cryptography,P4,810,0,0,0,0.001
Cryptography,P4,900,0,0,0,0.001
Experimentation,P1,0,0,0,0,0.001
Experimentation,P1,90,0.442291491,10.32434709,10.76210526,2.374
Experimentation,P1,180,0.219895288,5.132984293,3.574825175,4.775
Experimentation,P1,270,0.259166827,5.534651565,2.441945141,5.209
Experimentation,P1,360,0.298049133,6.123554913,1.986588433,5.536
Experimentation,P1,450,0.261075949,6.958860759,1.884369193,6.32
Experimentation,P1,540,0.123800384,4.508637236,1.393676916,10.42
Experimentation,P1,630,0.134730539,4.558383234,1.106722856,10.688
Experimentation,P1,720,0.134078212,4.55027933,0.897383301,10.74
Experimentation,P2,0,2.01793722,40.29147982,42.30941704,0.446
Experimentation,P2,90,5.189365725,18.8489085,23.83524287,52.359
Experimentation,P2,180,0.063448556,2.348611746,1.273903564,59.103
Experimentation,P2,270,0,0,0,59.103
Experimentation,P2,360,0,0,0,59.103
Experimentation,P2,450,0,0,0,59.103
Experimentation,P2,540,0,0,0,59.103
Experimentation,P2,630,0,0,0,59.103
Experimentation,P2,720,0,0,0,59.103
Experimentation,P2,810,0,0,0,59.103
Experimentation,P2,900,0.005013453,0.888885175,0.091362807,59.839
Experimentation,P2,990,0.005012364,0.888190871,0.082842621,59.852
Experimentation,P2,1080,0.457269839,1.323453467,0.160443642,63.901
Experimentation,P2,1170,0.477752844,1.566509324,0.170695083,64.615
Experimentation,P2,1260,0.443133352,1.508103497,0.16258458,70.34
Experimentation,P2,1350,0.436291869,1.535629803,0.153863124,71.443
Experimentation,P2,1440,0.427570388,1.518525253,0.140956078,71.497
Experimentation,P2,1530,0.483386626,1.47768664,0.133195348,71.93
Experimentation,P2,1620,0.50435814,1.516384399,0.129485645,72.508
Experimentation,P2,1710,0.508089188,1.526748064,0.122628974,72.566
Experimentation,P2,1800,0.039229181,1.211149346,0.071148288,72.65
Experimentation,P2,1890,0,0,0,72.65
Experimentation,P2,1980,0,0,0,72.65
Experimentation,P2,2070,0,0,0,72.65
Experimentation,P2,2160,0,0,0,72.65
Experimentation,P2,2250,0,0,0,72.65
Experimentation,P2,2340,0,0,0,72.65
Experimentation,P2,2430,0,0,0,72.65
Experimentation,P3,0,0,7.5,7.5,0.004
Experimentation,P3,90,0,0,0,0.004
Experimentation,P3,180,0,0,0,0.004
Experimentation,P4,0,0,0,0,0.001
Experimentation,P4,90,2.822098175,18.63125485,21.45281602,39.949
Experimentation,P4,180,0.007224564,0.987597833,0.507026695,41.525
Experimentation,P4,270,0.03598503,1.162316476,0.405573283,41.684
Experimentation,P4,360,0.351788835,1.851374966,0.574974048,43.492
Experimentation,P4,450,0.020478282,0.696944185,0.1497151,43.949
Experimentation,P4,540,0,0,0,43.949
Experimentation,P4,630,0,0,0,43.949
Experimentation,P4,720,0,0,0,43.949
Experimentation,P4,810,0,0,0,43.949
Experimentation,P4,900,0.213184651,1.936372581,0.227500457,45.735
Experimentation,P4,990,0.212793819,1.961631638,0.208452767,45.819
Experimentation,P4,1080,0.263603228,2.193439209,0.216108633,46.092
Experimentation,P4,1170,0.273470176,2.297149476,0.210018137,46.623
Experimentation,P4,1260,0.575042298,2.345355507,0.228610746,48.466
Experimentation,P4,1350,0.603625452,2.414501809,0.219905449,48.656
Experimentation,P4,1440,0.046191747,0.566618764,0.041661026,48.71
Experimentation,P4,1530,0.046101834,0.572277431,0.039435412,48.805
Experimentation,P4,1620,0.058341863,0.493756397,0.033126492,48.85
Experimentation,P4,1710,0.06187511,0.47378656,0.031523788,50.909
Experimentation,P5,0,0,0,0,0.001
Experimentation,P5,90,23.75100617,12.08478669,35.83258809,11.181
Experimentation,P5,180,8.884325804,3.759411362,7.719927561,17.532
Experimentation,P5,270,6.316814542,1.535381952,3.075130302,18.484
Experimentation,P5,360,6.316814542,1.535381952,2.209737828,18.484
Experimentation,P5,450,6.048674624,1.69431096,1.762215558,19.353
Experimentation,P5,540,0,0.796786244,0.148886934,19.541
Experimentation,P5,630,0,0.821854202,0.128510233,19.383
Experimentation,P5,720,0.092821782,0.83384901,0.125356642,19.392
Experimentation,P5,810,0.107974703,0.785130341,0.106695332,19.449
Experimentation,P5,900,0.107974703,0.785130341,0.095309165,19.449
Experimentation,P5,990,0.767773967,0.781593899,0.150010407,19.537
Experimentation,P5,1080,0.107488355,0.781593899,0.07848258,19.537
Experimentation,P5,1170,0.764915859,0.810810811,0.128251423,19.61
Experimentation,P5,1260,0.764915859,0.810810811,0.118598466,19.61
Experimentation,P5,1350,0.764915859,0.810810811,0.110296873,19.61
Experimentation,P5,1440,0.764915859,0.810810811,0.103081434,19.61
Experimentation,P5,1530,1.062753036,0.378036437,0.089101567,19.76
Experimentation,P5,1620,1.195520581,0.376815981,0.091852882,19.824
Experimentation,P5,1710,1.20278234,0.368080379,0.09032104,20.702
Experimentation,P5,1800,1.202608066,0.368027047,0.085409477,20.705
Experimentation,P5,1890,0,0.368044822,0.018980815,20.704
Experimentation,P5,1980,0,0.382257831,0.018759904,20.719
Experimentation,P5,2070,0,0.515275439,0.024178146,20.785
Experimentation,P5,2160,0,0.515275439,0.023094489,20.785
Experimentation,P5,2250,0,0.515275439,0.022103803,20.785
Experimentation,P5,2340,0.678308558,0.359359215,0.042685907,20.787
Experimentation,P6,0,0,9.642857143,9.642857143,0.028
Experimentation,P6,90,1.033119149,8.869455385,9.901483647,254.143
Experimentation,P6,180,0,0,0,254.143
Experimentation,P6,270,0,0,0,254.143
Experimentation,P6,360,0,0,0,254.143
Experimentation,P6,450,0,0,0,254.143
Experimentation,P6,540,0,0,0,254.143
Experimentation,P6,630,0,0,0,254.143
Experimentation,P6,720,0,0,0,254.143
Experimentation,P6,810,0,0,0,254.143
Experimentation,P6,900,0.124240956,0.562744689,0.07558154,282.757
Experimentation,P6,990,0.124998251,0.597913547,0.072355069,285.844
Experimentation,P6,1080,0.127392065,0.615347315,0.068192421,288.715
Experimentation,P6,1170,0.130048429,1.177746582,0.110893997,291.353
Experimentation,P6,1260,0.129644837,1.269246561,0.109660205,292.26
Experimentation,P6,1350,0.12649155,1.277938178,0.103681158,297.174
Experimentation,P6,1440,0.129808123,1.316383675,0.100801545,301.599
Experimentation,P6,1530,0.000994434,0.793260386,0.051766199,301.679
Experimentation,P6,1620,0,0,0,301.679
Experimentation,P6,1710,0,0,0,301.679
Experimentation,P6,1800,0,0,0,301.679
Experimentation,P6,1890,0,0,0,301.679
Experimentation,P6,1980,0,0,0,301.679
Experimentation,P6,2070,0,0,0,301.679
Experimentation,P6,2160,0,0,0,301.679
Experimentation,P6,2250,0,0,0,301.679
Experimentation,P7,0,0,0,0,0.001
Experimentation,P7,90,0.709604413,3.63902117,4.348557239,63.627
Experimentation,P7,180,0.145402879,1.395867637,0.835420625,75.308
Experimentation,P7,270,7.212673694,1.429747096,3.504781465,94.779
Experimentation,P7,360,1.43446126,0.613605511,0.611327891,99.445
Experimentation,P7,450,0.117626353,0.67613153,0.186435112,102.273
Experimentation,P7,540,0.159122509,0.581131881,0.156265004,116.514
Experimentation,P7,630,0.159108853,0.566664378,0.126512594,116.524
Experimentation,P7,720,0.159096565,0.566620614,0.107731935,116.533
Experimentation,P7,810,0.159096565,0.566620614,0.093806466,116.533
Experimentation,P7,900,0.159096565,0.566620614,0.083068944,116.533
Experimentation,P7,990,0.1590952,0.566615752,0.074537019,116.534
Experimentation,P8,0,0,0,0,0.001
Experimentation,P8,90,0.792295834,3.518577112,4.310843925,148.543
Experimentation,P8,180,0.14270091,0.514358287,0.350731279,170.076
Experimentation,P8,270,0.073978919,0.185635473,0.091826675,174.374
Experimentation,P8,360,0.073978919,0.185635473,0.067833639,174.374
Experimentation,P8,450,0.076179064,0.180433108,0.053369696,175.245
Experimentation,P8,540,0.09457433,0.170574603,0.045824682,176.052
Experimentation,P8,630,0.04643231,0.249214872,0.043908812,177.678
Experimentation,P8,720,0.040162659,0.245828941,0.03727063,179.271
Experimentation,P8,810,0.015029391,0.185863466,0.023205093,179.648
Experimentation,P8,900,0.021542201,0.184600088,0.021493957,181.04
Experimentation,P8,990,0.026358999,0.18846684,0.020391961,182.101
Experimentation,P8,1080,0.042953502,0.207908017,0.02192104,183.687
Experimentation,P8,1170,0.052350245,0.278900444,0.02870282,199.426
Experimentation,P8,1260,0.061356143,0.269938357,0.027612867,209.27
Experimentation,P8,1350,0.06112452,0.275488782,0.025988212,210.063
Experimentation,P8,1440,0.061017626,0.280424462,0.024511476,210.431
Experimentation,P8,1530,0.060713239,0.289239004,0.023549319,211.486
Experimentation,P8,1620,0.066233858,0.313731924,0.024153028,213.335
Experimentation,P8,1710,0.107433745,0.277036561,0.023120623,214.737
Experimentation,P8,1800,0.107334276,0.278873711,0.021926824,214.936
Experimentation,P9,0,0,0,0,0.001
Experimentation,P9,90,0,0,0,0.001
Experimentation,P9,180,0,0,0,0.001
Experimentation,P9,270,0,0,0,0.001
Experimentation,P9,360,0,0,0,0.001
Experimentation,P9,450,0,0,0,0.001
Experimentation,P9,540,0,0,0,0.001
Experimentation,P9,630,0,0,0,0.001
Experimentation,P9,720,0,0,0,0.001
Experimentation,P9,810,0,0,0,0.001
Experimentation,P9,900,0,0,0,0.001
Experimentation,P9,990,0,0,0,0.001
Experimentation,P9,1080,0,0,0,0.001
Experimentation,P9,1170,0,0,0,0.001
Experimentation,P9,1260,0,0,0,0.001
Quantum Algorithsm,P1,0,0,0,0,0.001
Quantum Algorithsm,P1,90,0,0,0,0.001
Quantum Algorithsm,P1,180,0.810810811,4.054054054,4.615384615,0.037
Quantum Algorithsm,P1,270,0.612244898,11.63265306,6.818181818,0.049
Quantum Algorithsm,P1,360,0.361445783,8.674698795,4.385964912,0.083
Quantum Algorithsm,P1,450,0.173410405,5.028901734,2.61627907,0.173
Quantum Algorithsm,P1,540,0.173410405,5.028901734,1.740812379,0.173
Quantum Algorithsm,P1,630,0.131578947,7.105263158,2.214765101,0.228
Quantum Algorithsm,P1,720,0.131578947,7.105263158,1.695786228,0.228
Quantum Algorithsm,P2,0,0,6.180257511,6.180257511,0.233
Quantum Algorithsm,P2,90,0.012200081,5.441236275,4.981426449,2.459
Quantum Algorithsm,P2,180,0.00442217,5.178360849,3.71042634,6.784
Quantum Algorithsm,P2,270,0.004385965,5.144736842,2.158617308,6.84
Quantum Algorithsm,P2,360,0.004060639,5.108283703,1.593401957,7.388
Quantum Algorithsm,P2,450,0.003780242,5.016381048,1.259165613,7.936
Quantum Algorithsm,P2,540,0.00356803,5.123691722,1.07645825,8.408
Quantum Algorithsm,P3,0,0,0,0,0.001
Quantum Algorithsm,P3,90,0,7.01754386,6.976744186,0.171
Quantum Algorithsm,P3,180,0,3.916449086,2.702702703,0.383
Quantum Algorithsm,P3,270,0.34562212,4.735023041,3.849847228,1.736
Quantum Algorithsm,P3,360,0.618301731,3.932399011,2.340470638,2.426
Quantum Algorithsm,P3,450,0.31779661,4.586864407,1.839978805,2.832
Quantum Algorithsm,P3,540,0.263311878,4.520187244,1.490836145,3.418
Quantum Algorithsm,P3,630,0.150715901,3.617181613,1.003478726,3.981
Quantum Algorithsm,P3,720,0.253998119,4.188146754,1.16517791,5.315
Quantum Algorithsm,P4,0,0,0,0,0.001
Quantum Algorithsm,P4,90,2.668909825,12.75100942,15.41950419,37.15
Quantum Algorithsm,P4,180,0.0967785,2.516908428,1.43095531,44.948
Quantum Algorithsm,P4,270,0.160569817,2.790209358,1.096911445,48.577
Quantum Algorithsm,P4,360,0.164450735,2.916459027,0.85466399,50.167
Quantum Algorithsm,P4,450,0.183375511,3.154759587,0.738459948,51.37
Quantum Algorithsm,P4,540,0.261209773,3.230601051,0.640291185,52.142
Quantum Algorithsm,P4,630,0.872464573,3.434287302,0.687178578,53.985
Quantum Algorithsm,P4,720,0.870996375,3.448479917,0.595235668,54.076
Quantum Algorithsm,P4,810,0.847958618,3.022723074,0.469201381,54.13
Quantum Algorithsm,P4,900,0.874361292,3.429931195,0.465974515,54.211
Quantum Algorithsm,P4,990,0.87392603,3.439839227,0.421571366,54.238
Quantum Algorithsm,P5,0,0,0,0,0.001
Quantum Algorithsm,P5,90,0,8.92382104,8.913043478,0.827
Quantum Algorithsm,P5,180,0,4.769503546,3.202380952,1.692
Quantum Algorithsm,P5,270,0.370828183,2.768850433,1.540327471,2.427
Quantum Algorithsm,P5,360,0.227617602,2.458270106,1.193124368,3.954
Quantum Algorithsm,P5,450,0.206753963,2.439696761,0.869171571,4.353
Quantum Algorithsm,P5,540,0.195439739,2.286644951,0.640013439,4.605
Quantum Algorithsm,P5,630,0.194426442,2.320155541,0.517609392,4.629
Quantum Algorithsm,P6,0,0,0,0,0.001
Quantum Algorithsm,P6,90,10.81081081,1.081081081,11.78571429,0.111
Quantum Algorithsm,P6,180,5.263157895,1.315789474,4.411764706,0.228
Quantum Algorithsm,P6,270,5,1.25,2.586206897,0.24
Quantum Algorithsm,P6,360,4.958677686,1.239669421,1.824817518,0.242
